iso_code,location,month,population,total_cases,total_deaths,new_cases,icu_patients,hosp_patients,new_tests,total_tests,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations
CAF,Central African Republic,2020-06-01,4919987.0,3745,47,2734.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CAF,Central African Republic,2020-07-01,4919987.0,4608,59,863.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CAF,Central African Republic,2020-08-01,4919987.0,4711,62,103.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CAF,Central African Republic,2020-09-01,4919987.0,4829,62,118.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CAF,Central African Republic,2020-10-01,4919987.0,4866,62,37.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CAF,Central African Republic,2020-11-01,4919987.0,4913,63,47.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CAF,Central African Republic,2020-12-01,4919987.0,4963,63,50.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CAF,Central African Republic,2021-01-01,4919987.0,4981,63,18.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CAF,Central African Republic,2021-02-01,4919987.0,5004,63,23.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CAF,Central African Republic,2021-03-01,4919987.0,5161,67,157.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CAF,Central African Republic,2021-04-01,4919987.0,6411,88,1250.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CAF,Central African Republic,2021-05-01,4919987.0,7091,98,680.0,0,0,0,0.0,18408.0,18408.0,0.0,0.0,0
CAF,Central African Republic,2021-06-01,4919987.0,7141,98,50.0,0,0,0,0.0,78685.0,42644.0,0.0,0.0,12887
CAF,Central African Republic,2021-07-01,4919987.0,7151,98,10.0,0,0,0,0.0,93790.0,42644.0,0.0,0.0,0
CAF,Central African Republic,2021-08-01,4919987.0,11296,100,4145.0,0,0,0,0.0,108895.0,42644.0,0.0,0.0,0
CAF,Central African Republic,2021-09-01,4919987.0,11371,100,75.0,0,0,0,0.0,207004.0,197103.0,9901.0,0.0,0
CAF,Central African Republic,2021-10-01,4919987.0,11518,100,147.0,0,0,0,0.0,385557.0,329627.0,285529.0,0.0,0
CAF,Central African Republic,2021-11-01,4919987.0,11708,101,190.0,0,0,0,0.0,422496.0,362298.0,321982.0,0.0,0
CAF,Central African Republic,2021-12-01,4919987.0,12163,101,455.0,0,0,0,0.0,436772.0,375096.0,334906.0,0.0,0
CAF,Central African Republic,2022-01-01,4919987.0,13919,110,1756.0,0,0,0,81294.0,652134.0,572911.0,549473.0,0.0,0
CAF,Central African Republic,2022-02-01,4919987.0,14225,113,306.0,0,0,0,82793.0,855735.0,775176.0,738466.0,0.0,0
CAF,Central African Republic,2022-03-01,4919987.0,14320,113,95.0,0,0,0,85587.0,855735.0,775176.0,738466.0,0.0,0
CAN,Canada,2020-01-01,38067913.0,4,0,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CAN,Canada,2020-02-01,38067913.0,33,0,29.0,0,0,0,510.0,0.0,0.0,0.0,0.0,0
CAN,Canada,2020-03-01,38067913.0,10711,303,10678.0,165,482,0,178318.0,0.0,0.0,0.0,0.0,0
CAN,Canada,2020-04-01,38067913.0,57214,5023,46503.0,592,2903,513790,692108.0,0.0,0.0,0.0,0.0,0
CAN,Canada,2020-05-01,38067913.0,92067,8342,34853.0,514,3083,963009,1655117.0,0.0,0.0,0.0,0.0,0
CAN,Canada,2020-06-01,38067913.0,104608,8960,12541.0,340,2107,1239450,2894567.0,0.0,0.0,0.0,0.0,0
CAN,Canada,2020-07-01,38067913.0,116886,9160,12278.0,120,740,1503541,4398108.0,0.0,0.0,0.0,0.0,0
CAN,Canada,2020-08-01,38067913.0,129594,9305,12708.0,99,366,1748726,6146834.0,0.0,0.0,0.0,0.0,0
CAN,Canada,2020-09-01,38067913.0,162560,9557,32966.0,125,571,2299187,8446021.0,0.0,0.0,0.0,0.0,0
CAN,Canada,2020-10-01,38067913.0,237844,10481,75284.0,242,1182,2883972,11329993.0,0.0,0.0,0.0,0.0,0
CAN,Canada,2020-11-01,38067913.0,383468,12684,145624.0,510,2545,2947699,14277692.0,0.0,0.0,0.0,0.0,0
CAN,Canada,2020-12-01,38067913.0,590249,16685,206781.0,816,4187,3687403,17965095.0,98442.0,98440.0,2.0,0.0,98437
CAN,Canada,2021-01-01,38067913.0,782916,20872,192667.0,924,4879,3628083,21593178.0,972603.0,858979.0,113624.0,0.0,874161
CAN,Canada,2021-02-01,38067913.0,870028,22459,87112.0,819,3649,2850839,24444017.0,1917698.0,1382137.0,535548.0,13.0,945095
CAN,Canada,2021-03-01,38067913.0,990667,23559,120639.0,740,2516,3200503,27644520.0,5773517.0,5062421.0,711071.0,25.0,3855819
CAN,Canada,2021-04-01,38067913.0,1230536,25119,239869.0,1463,4491,3834772,31479292.0,13536973.0,12405771.0,1131122.0,80.0,7763456
CAN,Canada,2021-05-01,38067913.0,1387092,26188,156556.0,1469,4311,3310777,34790069.0,24044376.0,21904694.0,2139416.0,266.0,10507403
CAN,Canada,2021-06-01,38067913.0,1419748,26647,32656.0,988,2308,1978323,36768392.0,37623803.0,25845528.0,11777117.0,1158.0,13579427
CAN,Canada,2021-07-01,38067913.0,1434967,26848,15219.0,435,873,1760726,38529118.0,49471379.0,27077956.0,22387511.0,5912.0,11847576
CAN,Canada,2021-08-01,38067913.0,1504290,27125,69323.0,452,1290,2010510,40539628.0,53523195.0,27981794.0,25522625.0,18776.0,4051816
CAN,Canada,2021-09-01,38067913.0,1629026,27979,124736.0,784,2502,2793253,43332881.0,56312456.0,29103825.0,27019931.0,188700.0,2789261
CAN,Canada,2021-10-01,38067913.0,1720166,29049,91140.0,764,2563,2924983,46257864.0,58682096.0,29817829.0,28280047.0,584220.0,2369640
CAN,Canada,2021-11-01,38067913.0,1798195,29805,78029.0,593,1987,2549283,48807147.0,60707051.0,30417797.0,29024735.0,1264519.0,2024955
CAN,Canada,2021-12-01,38067913.0,2223304,30569,425109.0,544,3148,3855082,52662229.0,68756211.0,31726971.0,29414103.0,7615137.0,8049160
CAN,Canada,2022-01-01,38067913.0,3073654,34614,850350.0,1255,10945,3924966,56587195.0,78008088.0,32340774.0,30150833.0,15516481.0,9251877
CAN,Canada,2022-02-01,38067913.0,3302400,36688,228746.0,1167,9946,1651386,58238581.0,81219925.0,32572247.0,30909327.0,17738351.0,3056688
CAN,Canada,2022-03-01,38067913.0,3334009,36998,31609.0,607,5095,0,58355310.0,81378228.0,32594730.0,30950154.0,17833344.0,19812
CHE,Switzerland,2020-02-01,8715494.0,18,0,18.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CHE,Switzerland,2020-03-01,8715494.0,16605,485,16587.0,429,1440,0,0.0,0.0,0.0,0.0,0.0,0
CHE,Switzerland,2020-04-01,8715494.0,29586,1665,12981.0,482,1680,0,0.0,0.0,0.0,0.0,0.0,0
CHE,Switzerland,2020-05-01,8715494.0,30862,1796,1276.0,152,548,0,30511.0,0.0,0.0,0.0,0.0,0
CHE,Switzerland,2020-06-01,8715494.0,31714,1809,852.0,33,123,195813,226324.0,0.0,0.0,0.0,0.0,0
CHE,Switzerland,2020-07-01,8715494.0,35232,1827,3518.0,39,146,200749,427073.0,0.0,0.0,0.0,0.0,0
CHE,Switzerland,2020-08-01,8715494.0,42177,1848,6945.0,44,145,227687,654760.0,0.0,0.0,0.0,0.0,0
CHE,Switzerland,2020-09-01,8715494.0,53282,1908,11105.0,39,167,352502,1007262.0,0.0,0.0,0.0,0.0,0
CHE,Switzerland,2020-10-01,8715494.0,154251,2378,100969.0,283,2377,631793,1639055.0,0.0,0.0,0.0,0.0,0
CHE,Switzerland,2020-11-01,8715494.0,327072,5053,172821.0,534,3716,742596,2381651.0,0.0,0.0,0.0,0.0,0
CHE,Switzerland,2020-12-01,8715494.0,452296,7873,125224.0,489,2916,906783,3288434.0,6382.0,6280.0,12.0,0.0,6381
CHE,Switzerland,2021-01-01,8715494.0,521320,9523,69024.0,443,2697,680646,3969080.0,321394.0,301678.0,16449.0,74.0,315012
CHE,Switzerland,2021-02-01,8715494.0,554932,10016,33612.0,284,1408,721414,4690494.0,822302.0,550382.0,263188.0,96.0,500908
CHE,Switzerland,2021-03-01,8715494.0,601124,10297,46192.0,184,937,991736,5682230.0,1570229.0,972619.0,580433.0,105.0,747927
CHE,Switzerland,2021-04-01,8715494.0,659974,10555,58850.0,255,1114,854541,6536771.0,2839833.0,1833521.0,987378.0,114.0,1269604
CHE,Switzerland,2021-05-01,8715494.0,694740,10712,34766.0,246,1062,764734,7301505.0,5017250.0,3127334.0,1895187.0,136.0,2177417
CHE,Switzerland,2021-06-01,8715494.0,703004,10775,8264.0,130,484,609009,7910514.0,7557445.0,4379041.0,3246870.0,154.0,2540195
CHE,Switzerland,2021-07-01,8715494.0,717665,10793,14661.0,42,179,774859,8685373.0,9029741.0,4731843.0,4383467.0,174.0,1472296
CHE,Switzerland,2021-08-01,8715494.0,779666,10899,62001.0,276,876,691540,9376913.0,9656834.0,5042826.0,4719603.0,220.0,627093
CHE,Switzerland,2021-09-01,8715494.0,840363,11087,60697.0,294,890,1072391,10449304.0,10483692.0,5557448.0,5084583.0,356.0,826858
CHE,Switzerland,2021-10-01,8715494.0,872558,11234,32195.0,175,500,840482,11289786.0,11115085.0,5744351.0,5555478.0,799.0,631393
CHE,Switzerland,2021-11-01,8715494.0,1014662,11522,142104.0,231,1331,1199000,12488786.0,11966060.0,5861058.0,5720866.0,562591.0,850975
CHE,Switzerland,2021-12-01,8715494.0,1332615,12217,317953.0,334,1758,1885854,14374640.0,13848322.0,5969868.0,5834419.0,2181164.0,1882262
CHE,Switzerland,2022-01-01,8715494.0,2220539,12708,887924.0,308,2019,2697628,17072268.0,15316376.0,6064404.0,5925633.0,3424974.0,1468054
CHE,Switzerland,2022-02-01,8715494.0,2801951,13101,581412.0,214,2019,1643657,18715925.0,15566557.0,6077189.0,5984552.0,3595245.0,250181
CHE,Switzerland,2022-03-01,8715494.0,2890568,13174,,143,1408,0,18871544.0,15575508.0,6077733.0,5987112.0,3600757.0,8951
CHL,Chile,2020-02-01,19212362.0,2,0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CHL,Chile,2020-03-01,19212362.0,2844,12,2842.0,0,0,0,27600.0,0.0,0.0,0.0,0.0,0
CHL,Chile,2020-04-01,19212362.0,17702,227,14858.0,428,0,145375,172975.0,0.0,0.0,0.0,0.0,0
CHL,Chile,2020-05-01,19212362.0,123550,1054,105848.0,1383,0,401758,574733.0,0.0,0.0,0.0,0.0,0
CHL,Chile,2020-06-01,19212362.0,279393,5688,155843.0,2129,0,527036,1101769.0,0.0,0.0,0.0,0.0,0
CHL,Chile,2020-07-01,19212362.0,355667,9457,76274.0,2107,0,514200,1615969.0,0.0,0.0,0.0,0.0,0
CHL,Chile,2020-08-01,19212362.0,411726,11289,56059.0,1445,0,808444,2424413.0,0.0,0.0,0.0,0.0,0
CHL,Chile,2020-09-01,19212362.0,462991,12741,51265.0,962,0,889879,3314292.0,0.0,0.0,0.0,0.0,0
CHL,Chile,2020-10-01,19212362.0,510256,14207,47265.0,868,0,986446,4300738.0,0.0,0.0,0.0,0.0,0
CHL,Chile,2020-11-01,19212362.0,551743,15410,41487.0,743,0,1024692,5325430.0,0.0,0.0,0.0,0.0,0
CHL,Chile,2020-12-01,19212362.0,608973,16608,57230.0,766,0,1118029,6443459.0,8649.0,8649.0,0.0,0.0,8229
CHL,Chile,2021-01-01,19212362.0,727109,18452,118136.0,1453,0,1577680,8021139.0,67449.0,57035.0,10414.0,0.0,58800
CHL,Chile,2021-02-01,19212362.0,824625,20572,97516.0,1659,0,1337736,9358875.0,3372982.0,3316608.0,56374.0,0.0,3305533
CHL,Chile,2021-03-01,19212362.0,995538,23135,170913.0,2683,0,1842541,11201416.0,10501409.0,6816409.0,3685000.0,0.0,7128427
CHL,Chile,2021-04-01,19212362.0,1198245,26353,202707.0,3406,0,1842237,13043653.0,14938068.0,8170216.0,6767852.0,0.0,4436659
CHL,Chile,2021-05-01,19212362.0,1384346,29300,186101.0,3336,0,1773300,14816953.0,18780270.0,10732041.0,8048303.0,0.0,3842202
CHL,Chile,2021-06-01,19212362.0,1555902,32545,171556.0,3312,0,1914315,16731268.0,23092314.0,12721378.0,10787383.0,0.0,4312044
CHL,Chile,2021-07-01,19212362.0,1615771,35448,59869.0,2943,0,1689861,18421129.0,25896039.0,13837975.0,12564950.0,0.0,2803725
CHL,Chile,2021-08-01,19212362.0,1638675,36937,22904.0,1370,0,1614394,20035523.0,29056551.0,14432262.0,13673970.0,1496455.0,3160512
CHL,Chile,2021-09-01,19212362.0,1654264,37468,15589.0,657,0,1532856,21568379.0,32426163.0,15474275.0,14165983.0,3353060.0,3369612
CHL,Chile,2021-10-01,19212362.0,1695048,37757,40784.0,463,0,1765519,23333898.0,36944480.0,16498028.0,15136488.0,5881641.0,4518317
CHL,Chile,2021-11-01,19212362.0,1762751,38346,67703.0,696,0,2017004,25350902.0,41065323.0,16876412.0,16156797.0,8605396.0,4120843
CHL,Chile,2021-12-01,19212362.0,1806494,39115,43743.0,706,0,1770305,27121207.0,44313234.0,17303914.0,16542355.0,11040795.0,3247911
CHL,Chile,2022-01-01,19212362.0,2165984,39721,359490.0,519,0,2577858,29699065.0,46711133.0,17619915.0,16953189.0,12712151.0,2397899
CHL,Chile,2022-02-01,19212362.0,3061019,42353,895035.0,1106,0,3072010,32771075.0,48747077.0,17793628.0,17231414.0,14296298.0,2035944
CHL,Chile,2022-03-01,19212362.0,3168335,42955,107316.0,1107,0,0,33095254.0,49060956.0,17812534.0,17257682.0,14565048.0,313879
CHN,China,2020-01-01,1444216102.0,9783,213,,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CHN,China,2020-02-01,1444216102.0,79251,2835,69468.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CHN,China,2020-03-01,1444216102.0,81524,3305,2273.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CHN,China,2020-04-01,1444216102.0,82874,4633,1350.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CHN,China,2020-05-01,1444216102.0,83017,4634,143.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CHN,China,2020-06-01,1444216102.0,83534,4634,,0,0,0,90000000.0,0.0,0.0,0.0,0.0,0
CHN,China,2020-07-01,1444216102.0,84337,4634,803.0,0,0,0,90000000.0,0.0,0.0,0.0,0.0,0
CHN,China,2020-08-01,1444216102.0,85058,4634,721.0,0,0,0,160000000.0,0.0,0.0,0.0,0.0,0
CHN,China,2020-09-01,1444216102.0,85412,4634,354.0,0,0,0,160000000.0,0.0,0.0,0.0,0.0,0
CHN,China,2020-10-01,1444216102.0,85997,4634,585.0,0,0,0,160000000.0,0.0,0.0,0.0,0.0,0
CHN,China,2020-11-01,1444216102.0,86542,4634,545.0,0,0,0,160000000.0,0.0,0.0,0.0,0.0,0
CHN,China,2020-12-01,1444216102.0,87071,4634,529.0,0,0,0,160000000.0,4500000.0,0.0,0.0,0.0,0
CHN,China,2021-01-01,1444216102.0,89564,4636,2493.0,0,0,0,160000000.0,24000000.0,0.0,0.0,0.0,0
CHN,China,2021-02-01,1444216102.0,89912,4636,348.0,0,0,0,160000000.0,52520000.0,0.0,0.0,0.0,0
CHN,China,2021-03-01,1444216102.0,90217,4636,305.0,0,0,0,160000000.0,119821000.0,0.0,0.0,0.0,39361000
CHN,China,2021-04-01,1444216102.0,90671,4636,454.0,0,0,0,160000000.0,265064000.0,0.0,0.0,0.0,145243000
CHN,China,2021-05-01,1444216102.0,91122,4636,451.0,0,0,0,160000000.0,661468000.0,0.0,0.0,0.0,396404000
CHN,China,2021-06-01,1444216102.0,91792,4636,670.0,0,0,0,160000000.0,1244675000.0,622000000.0,0.0,0.0,583207000
CHN,China,2021-07-01,1444216102.0,93007,4639,,0,0,0,160000000.0,1652819000.0,622000000.0,0.0,0.0,408144000
CHN,China,2021-08-01,1444216102.0,94898,4639,1891.0,0,0,0,160000000.0,2067589000.0,1072500000.0,889439000.0,0.0,414770000
CHN,China,2021-09-01,1444216102.0,96162,4639,1264.0,0,0,0,160000000.0,2211452000.0,1100842000.0,1047872000.0,0.0,143863000
CHN,China,2021-10-01,1444216102.0,97243,4639,1081.0,0,0,0,160000000.0,2274072000.0,1100842000.0,1070386000.0,0.0,62620000
CHN,China,2021-11-01,1444216102.0,98824,4639,1581.0,0,0,0,160000000.0,2507975000.0,1225000000.0,1110506000.0,65730000.0,233903000
CHN,China,2021-12-01,1444216102.0,102314,4639,3490.0,0,0,0,160000000.0,2835332000.0,1259967000.0,1207413000.0,120580000.0,327357000
CHN,China,2022-01-01,1444216102.0,106139,4639,3825.0,0,0,0,160000000.0,3000532000.0,1266070000.0,1227387000.0,331000000.0,165200000
CHN,China,2022-02-01,1444216102.0,109526,4654,3387.0,0,0,0,160000000.0,3129845000.0,1269302000.0,1234540000.0,554728000.0,129313000
CHN,China,2022-03-01,1444216102.0,110868,4654,1342.0,0,0,0,160000000.0,3156899000.0,1269302000.0,1234540000.0,0.0,27054000
CIV,Cote d'Ivoire,2020-03-01,27053629.0,179,1,179.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CIV,Cote d'Ivoire,2020-04-01,27053629.0,1275,14,1096.0,0,0,0,9657.0,0.0,0.0,0.0,0.0,0
CIV,Cote d'Ivoire,2020-05-01,27053629.0,2833,33,1558.0,0,0,0,27039.0,0.0,0.0,0.0,0.0,0
CIV,Cote d'Ivoire,2020-06-01,27053629.0,9499,68,6666.0,0,0,0,55950.0,0.0,0.0,0.0,0.0,0
CIV,Cote d'Ivoire,2020-07-01,27053629.0,16047,102,6548.0,0,0,44735,100685.0,0.0,0.0,0.0,0.0,0
CIV,Cote d'Ivoire,2020-08-01,27053629.0,18067,117,2020.0,0,0,0,127804.0,0.0,0.0,0.0,0.0,0
CIV,Cote d'Ivoire,2020-09-01,27053629.0,19724,120,1657.0,0,0,34977,162781.0,0.0,0.0,0.0,0.0,0
CIV,Cote d'Ivoire,2020-10-01,27053629.0,20716,126,992.0,0,0,0,194200.0,0.0,0.0,0.0,0.0,0
CIV,Cote d'Ivoire,2020-11-01,27053629.0,21331,132,615.0,0,0,0,218207.0,0.0,0.0,0.0,0.0,0
CIV,Cote d'Ivoire,2020-12-01,27053629.0,22490,137,,0,0,0,258506.0,0.0,0.0,0.0,0.0,0
CIV,Cote d'Ivoire,2021-01-01,27053629.0,28399,154,5909.0,0,0,0,344477.0,0.0,0.0,0.0,0.0,0
CIV,Cote d'Ivoire,2021-02-01,27053629.0,32754,192,4355.0,0,0,79254,423731.0,0.0,0.0,0.0,0.0,0
CIV,Cote d'Ivoire,2021-03-01,27053629.0,43889,244,11135.0,0,0,0,519522.0,40153.0,40153.0,0.0,0.0,30101
CIV,Cote d'Ivoire,2021-04-01,27053629.0,46036,286,2147.0,0,0,0,594288.0,149037.0,149037.0,0.0,0.0,80581
CIV,Cote d'Ivoire,2021-05-01,27053629.0,47292,305,1256.0,0,0,0,648637.0,541449.0,541449.0,0.0,0.0,359443
CIV,Cote d'Ivoire,2021-06-01,27053629.0,48305,313,1013.0,0,0,60950,709587.0,757113.0,757113.0,0.0,0.0,184533
CIV,Cote d'Ivoire,2021-07-01,27053629.0,50135,329,1830.0,0,0,0,785677.0,1008244.0,1008244.0,0.0,0.0,232238
CIV,Cote d'Ivoire,2021-08-01,27053629.0,55669,441,5534.0,0,0,0,901623.0,1353553.0,1181287.0,0.0,0.0,316612
CIV,Cote d'Ivoire,2021-09-01,27053629.0,60253,624,4584.0,0,0,0,1016424.0,2137947.0,1193877.0,273400.0,0.0,506028
CIV,Cote d'Ivoire,2021-10-01,27053629.0,61297,695,1044.0,0,0,0,1090833.0,3232947.0,2314075.0,918872.0,0.0,352873
CIV,Cote d'Ivoire,2021-11-01,27053629.0,61724,704,427.0,0,0,0,1151972.0,3845788.0,2669432.0,1176366.0,0.0,0
CIV,Cote d'Ivoire,2021-12-01,27053629.0,71004,714,9280.0,0,0,0,1233370.0,7113233.0,4950775.0,2162458.0,0.0,0
CIV,Cote d'Ivoire,2022-01-01,27053629.0,80718,785,9714.0,0,0,0,1354210.0,7591109.0,5208637.0,2382472.0,0.0,223318
CIV,Cote d'Ivoire,2022-02-01,27053629.0,81483,793,765.0,0,0,0,1414287.0,9558981.0,5812567.0,3746414.0,0.0,0
CIV,Cote d'Ivoire,2022-03-01,27053629.0,85518,795,,0,0,0,1421267.0,9558981.0,5812567.0,3746414.0,0.0,0
CMR,Cameroon,2020-03-01,27224262.0,193,6,193.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CMR,Cameroon,2020-04-01,27224262.0,1832,61,1639.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CMR,Cameroon,2020-05-01,27224262.0,5904,191,4072.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CMR,Cameroon,2020-06-01,27224262.0,12592,313,6688.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CMR,Cameroon,2020-07-01,27224262.0,17255,391,4663.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CMR,Cameroon,2020-08-01,27224262.0,19142,411,1887.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CMR,Cameroon,2020-09-01,27224262.0,20838,418,1696.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CMR,Cameroon,2020-10-01,27224262.0,21793,426,955.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CMR,Cameroon,2020-11-01,27224262.0,24445,437,2652.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CMR,Cameroon,2020-12-01,27224262.0,26277,448,1832.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CMR,Cameroon,2021-01-01,27224262.0,29617,462,3340.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CMR,Cameroon,2021-02-01,27224262.0,35714,551,6097.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CMR,Cameroon,2021-03-01,27224262.0,47669,721,11955.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CMR,Cameroon,2021-04-01,27224262.0,72250,1107,24581.0,0,0,0,0.0,11000.0,11000.0,0.0,0.0,400
CMR,Cameroon,2021-05-01,27224262.0,78929,1275,6679.0,0,0,0,0.0,75215.0,63404.0,11811.0,0.0,0
CMR,Cameroon,2021-06-01,27224262.0,80858,1324,1929.0,0,0,0,0.0,110324.0,88333.0,21991.0,0.0,0
CMR,Cameroon,2021-07-01,27224262.0,82064,1334,1206.0,0,0,0,0.0,331875.0,279987.0,51888.0,0.0,0
CMR,Cameroon,2021-08-01,27224262.0,83425,1350,1361.0,0,0,0,0.0,428255.0,349385.0,78870.0,0.0,0
CMR,Cameroon,2021-09-01,27224262.0,92303,1459,8878.0,0,0,0,0.0,469341.0,385057.0,84284.0,0.0,0
CMR,Cameroon,2021-10-01,27224262.0,102499,1686,10196.0,0,0,0,0.0,503363.0,416855.0,160803.0,0.0,0
CMR,Cameroon,2021-11-01,27224262.0,106794,1791,4295.0,0,0,0,0.0,953375.0,777338.0,595316.0,0.0,9890
CMR,Cameroon,2021-12-01,27224262.0,109367,1851,2573.0,0,0,0,0.0,1020007.0,834112.0,659641.0,0.0,0
CMR,Cameroon,2022-01-01,27224262.0,116718,1880,7351.0,0,0,0,0.0,1024333.0,837860.0,663317.0,0.0,0
CMR,Cameroon,2022-02-01,27224262.0,119240,1923,2522.0,0,0,0,0.0,1267525.0,1068604.0,809698.0,0.0,0
CMR,Cameroon,2022-03-01,27224262.0,119322,1926,82.0,0,0,0,0.0,1267525.0,1068604.0,809698.0,0.0,0
COD,Democratic Republic of Congo,2020-03-01,92377986.0,98,8,98.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
COD,Democratic Republic of Congo,2020-04-01,92377986.0,572,31,474.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
COD,Democratic Republic of Congo,2020-05-01,92377986.0,3070,72,2498.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
COD,Democratic Republic of Congo,2020-06-01,92377986.0,7039,170,3969.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
COD,Democratic Republic of Congo,2020-07-01,92377986.0,9070,215,2031.0,0,0,17828,0.0,0.0,0.0,0.0,0.0,0
COD,Democratic Republic of Congo,2020-08-01,92377986.0,10097,258,1027.0,0,0,9757,0.0,0.0,0.0,0.0,0.0,0
COD,Democratic Republic of Congo,2020-09-01,92377986.0,10659,272,562.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
COD,Democratic Republic of Congo,2020-10-01,92377986.0,11306,307,647.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
COD,Democratic Republic of Congo,2020-11-01,92377986.0,12772,333,1466.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
COD,Democratic Republic of Congo,2020-12-01,92377986.0,17658,591,4886.0,0,0,15468,0.0,0.0,0.0,0.0,0.0,0
COD,Democratic Republic of Congo,2021-01-01,92377986.0,22771,671,5113.0,0,0,17674,0.0,0.0,0.0,0.0,0.0,0
COD,Democratic Republic of Congo,2021-02-01,92377986.0,25913,707,3142.0,0,0,12706,0.0,0.0,0.0,0.0,0.0,0
COD,Democratic Republic of Congo,2021-03-01,92377986.0,28142,743,2229.0,0,0,9340,0.0,0.0,0.0,0.0,0.0,0
COD,Democratic Republic of Congo,2021-04-01,92377986.0,29853,766,1711.0,0,0,8873,0.0,1700.0,1700.0,0.0,0.0,0
COD,Democratic Republic of Congo,2021-05-01,92377986.0,31651,782,1798.0,0,0,0,0.0,23197.0,23197.0,0.0,0.0,0
COD,Democratic Republic of Congo,2021-06-01,92377986.0,40836,924,9185.0,0,0,42246,0.0,59443.0,23197.0,0.0,0.0,0
COD,Democratic Republic of Congo,2021-07-01,92377986.0,49917,1038,9081.0,0,0,0,0.0,81384.0,78871.0,2513.0,0.0,0
COD,Democratic Republic of Congo,2021-08-01,92377986.0,54863,1059,4946.0,0,0,0,0.0,97818.0,83081.0,14737.0,0.0,0
COD,Democratic Republic of Congo,2021-09-01,92377986.0,56937,1084,2074.0,0,0,0,0.0,136094.0,99839.0,36255.0,0.0,0
COD,Democratic Republic of Congo,2021-10-01,92377986.0,57470,1091,533.0,0,0,0,0.0,148684.0,110521.0,38163.0,0.0,0
COD,Democratic Republic of Congo,2021-11-01,92377986.0,58234,1107,764.0,0,0,0,0.0,193416.0,142913.0,56167.0,0.0,0
COD,Democratic Republic of Congo,2021-12-01,92377986.0,74793,1205,16559.0,0,0,0,0.0,333589.0,257013.0,117844.0,0.0,42303
COD,Democratic Republic of Congo,2022-01-01,92377986.0,85379,1278,10586.0,0,0,0,0.0,468253.0,372564.0,211035.0,0.0,0
COD,Democratic Republic of Congo,2022-02-01,92377986.0,86018,1335,639.0,0,0,0,0.0,795810.0,703306.0,420737.0,0.0,0
COD,Democratic Republic of Congo,2022-03-01,92377986.0,86154,1335,136.0,0,0,0,0.0,795810.0,703306.0,420737.0,0.0,0
COG,Congo,2020-03-01,5657017.0,19,0,19.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
COG,Congo,2020-04-01,5657017.0,220,9,201.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
COG,Congo,2020-05-01,5657017.0,611,20,391.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
COG,Congo,2020-06-01,5657017.0,1087,37,476.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
COG,Congo,2020-07-01,5657017.0,3200,54,2113.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
